constituency,party,total_votes,year,winner,vote_share,rank,vote_swing
GOALPARA WEST,AGP,39728.0,2021,0,0.2509871309709578,2,
GOALPARA WEST,AITC,949.0,2021,0,0.0059954386652093985,9,
GOALPARA WEST,ASMJTYP,699.0,2021,0,0.004416029111676891,11,
GOALPARA WEST,INC,85752.0,2021,1,0.5417501121380783,1,
GOALPARA WEST,IND,17786.0,2021,0,0.11236551327651671,3,
GOALPARA WEST,IND,5276.0,2021,0,0.03333185921775004,4,-0.07903365405876667
GOALPARA WEST,IND,1199.0,2021,0,0.007574848218741905,8,-0.025757010999008133
GOALPARA WEST,IND,628.0,2021,0,0.003967476798473659,12,-0.0036073714202682463
GOALPARA WEST,IND,568.0,2021,0,0.0035884185056258566,13,-0.00037905829284780226
GOALPARA WEST,IND,533.0,2021,0,0.003367301168131306,14,-0.0002211173374945508
GOALPARA WEST,JD(U),322.0,2021,0,0.0020342795049498696,15,
GOALPARA WEST,NOTA,1308.0,2021,0,0.008263470784082079,6,
GOALPARA WEST,NPEP,1468.0,2021,0,0.009274292898342883,5,
GOALPARA WEST,SUCI,814.0,2021,0,0.005142557506301844,10,
GOALPARA WEST,VPI,1257.0,2021,0,0.007941271235161447,7,
GOHPUR,ASMJTYP,2904.0,2021,0,0.01779815276747792,3,
GOHPUR,BJP,93224.0,2021,1,0.5713550253427554,1,
GOHPUR,INC,63930.0,2021,0,0.3918167721848703,2,
GOHPUR,NOTA,1753.0,2021,0,0.01074385736962424,4,
GOHPUR,VPI,1352.0,2021,0,0.008286192335272089,5,
GOLAGHAT,ASMJTYP,5062.0,2021,0,0.031385630316708414,3,
GOLAGHAT,BJP,81651.0,2021,1,0.5062560452369733,1,
GOLAGHAT,INC,72326.0,2021,0,0.44843877880012895,2,
GOLAGHAT,NOTA,2245.0,2021,0,0.013919545646189331,4,
GOLAKGANJ,AITC,1114.0,2021,0,0.006069488561138928,5,
GOLAKGANJ,ASMJTYP,410.0,2021,0,0.0022338333124478998,7,
GOLAKGANJ,BJP,79171.0,2021,0,0.4313532126336895,2,
GOLAKGANJ,INC,89870.0,2021,1,0.48964536534071407,1,
GOLAKGANJ,IND,10431.0,2021,0,0.05683198849303425,3,
GOLAKGANJ,IND,1030.0,2021,0,0.005611825150783748,6,-0.051220163342250505
GOLAKGANJ,NOTA,1172.0,2021,0,0.006385494249241314,4,
GOLAKGANJ,RUC,343.0,2021,0,0.0018687922589503162,8,
GOSSAIGAON,BOPF,70407.0,2021,1,0.4519178926288223,1,
GOSSAIGAON,IND,9174.0,2021,0,0.0588846953708696,3,
GOSSAIGAON,IND,3982.0,2021,0,0.025559064417571695,4,-0.03332563095329791
GOSSAIGAON,IND,3831.0,2021,0,0.024589848263113303,5,-0.0009692161544583924
GOSSAIGAON,IND,1412.0,2021,0,0.009063133841690416,7,-0.015526714421422887
GOSSAIGAON,IND,1116.0,2021,0,0.007163213432950782,9,-0.0018999204087396344
GOSSAIGAON,IND,872.0,2021,0,0.005597062825746489,11,-0.0015661506072042926
GOSSAIGAON,IND,797.0,2021,0,0.005115664073532054,12,-0.0004813987522144349
GOSSAIGAON,JD(U),1056.0,2021,0,0.006778094431179235,10,
GOSSAIGAON,NOTA,1801.0,2021,0,0.011559988703175948,6,
GOSSAIGAON,TNRMPI,1284.0,2021,0,0.008241546637911115,8,
GOSSAIGAON,UPPL,60064.0,2021,0,0.38552979537343707,2,
Gauhati East,BGANP,162579.0,2016,1,0.07692307692307693,1,
Gauhati East,BJP,162579.0,2016,1,0.07692307692307693,1,
Gauhati East,INC,162579.0,2016,1,0.07692307692307693,1,
Gauhati East,IND,162579.0,2016,1,0.07692307692307693,1,
Gauhati East,IND,162579.0,2016,1,0.07692307692307693,1,0.0
Gauhati East,IND,162579.0,2016,1,0.07692307692307693,1,0.0
Gauhati East,IND,162579.0,2016,1,0.07692307692307693,1,0.0
Gauhati East,LDP,162579.0,2016,1,0.07692307692307693,1,
Gauhati East,NOTA,162579.0,2016,1,0.07692307692307693,1,
Gauhati East,RAJPA,162579.0,2016,1,0.07692307692307693,1,
Gauhati East,RPI(A),162579.0,2016,1,0.07692307692307693,1,
Gauhati East,RSSC,162579.0,2016,1,0.07692307692307693,1,
Gauhati East,TNRMPI,162579.0,2016,1,0.07692307692307693,1,
Gauhati West,AGP,206325.0,2016,1,0.07142857142857142,1,
Gauhati West,AITC,206325.0,2016,1,0.07142857142857142,1,
Gauhati West,BGANP,206325.0,2016,1,0.07142857142857142,1,
Gauhati West,INC,206325.0,2016,1,0.07142857142857142,1,
Gauhati West,IND,206325.0,2016,1,0.07142857142857142,1,
Gauhati West,IND,206325.0,2016,1,0.07142857142857142,1,0.0
Gauhati West,IND,206325.0,2016,1,0.07142857142857142,1,0.0
Gauhati West,IND,206325.0,2016,1,0.07142857142857142,1,0.0
Gauhati West,LJP,206325.0,2016,1,0.07142857142857142,1,
Gauhati West,NOTA,206325.0,2016,1,0.07142857142857142,1,
Gauhati West,RAJPA,206325.0,2016,1,0.07142857142857142,1,
Gauhati West,RPP,206325.0,2016,1,0.07142857142857142,1,
Gauhati West,SHS,206325.0,2016,1,0.07142857142857142,1,
Gauhati West,TNRMPI,206325.0,2016,1,0.07142857142857142,1,
Gauripur,AIUDF,160797.0,2016,1,0.08333333333333333,1,
Gauripur,BOPF,160797.0,2016,1,0.08333333333333333,1,
Gauripur,INC,160797.0,2016,1,0.08333333333333333,1,
Gauripur,IND,160797.0,2016,1,0.08333333333333333,1,
Gauripur,IND,160797.0,2016,1,0.08333333333333333,1,0.0
Gauripur,IND,160797.0,2016,1,0.08333333333333333,1,0.0
Gauripur,IND,160797.0,2016,1,0.08333333333333333,1,0.0
Gauripur,IND,160797.0,2016,1,0.08333333333333333,1,0.0
Gauripur,NOTA,160797.0,2016,1,0.08333333333333333,1,
Gauripur,RPI(A),160797.0,2016,1,0.08333333333333333,1,
Gauripur,RSSC,160797.0,2016,1,0.08333333333333333,1,
Gauripur,TNRMPI,160797.0,2016,1,0.08333333333333333,1,
Goalpara East,AITC,171207.0,2016,1,0.07142857142857142,1,
Goalpara East,AIUDF,171207.0,2016,1,0.07142857142857142,1,
Goalpara East,BHARP,171207.0,2016,1,0.07142857142857142,1,
Goalpara East,BJP,171207.0,2016,1,0.07142857142857142,1,
Goalpara East,INC,171207.0,2016,1,0.07142857142857142,1,
Goalpara East,IND,171207.0,2016,1,0.07142857142857142,1,
Goalpara East,IND,171207.0,2016,1,0.07142857142857142,1,0.0
Goalpara East,IND,171207.0,2016,1,0.07142857142857142,1,0.0
Goalpara East,IND,171207.0,2016,1,0.07142857142857142,1,0.0
Goalpara East,NCP,171207.0,2016,1,0.07142857142857142,1,
Goalpara East,NOTA,171207.0,2016,1,0.07142857142857142,1,
Goalpara East,NPEP,171207.0,2016,1,0.07142857142857142,1,
Goalpara East,RPI(A),171207.0,2016,1,0.07142857142857142,1,
Goalpara East,SUCI,171207.0,2016,1,0.07142857142857142,1,
Goalpara West,AGP,136264.0,2016,1,0.07142857142857142,1,
Goalpara West,AICP,136264.0,2016,1,0.07142857142857142,1,
Goalpara West,AITC,136264.0,2016,1,0.07142857142857142,1,
Goalpara West,AIUDF,136264.0,2016,1,0.07142857142857142,1,
Goalpara West,BJP,136264.0,2016,1,0.07142857142857142,1,
Goalpara West,INC,136264.0,2016,1,0.07142857142857142,1,
Goalpara West,IND,136264.0,2016,1,0.07142857142857142,1,
Goalpara West,IND,136264.0,2016,1,0.07142857142857142,1,0.0
Goalpara West,IND,136264.0,2016,1,0.07142857142857142,1,0.0
Goalpara West,JMBP,136264.0,2016,1,0.07142857142857142,1,
Goalpara West,NOTA,136264.0,2016,1,0.07142857142857142,1,
Goalpara West,NPEP,136264.0,2016,1,0.07142857142857142,1,
Goalpara West,RPI(A),136264.0,2016,1,0.07142857142857142,1,
Goalpara West,SUCI,136264.0,2016,1,0.07142857142857142,1,
Gohpur,BJP,146618.0,2016,1,0.16666666666666666,1,
Gohpur,CPI(ML)(L),146618.0,2016,1,0.16666666666666666,1,
Gohpur,INC,146618.0,2016,1,0.16666666666666666,1,
Gohpur,IND,146618.0,2016,1,0.16666666666666666,1,
Gohpur,IND,146618.0,2016,1,0.16666666666666666,1,0.0
Gohpur,NOTA,146618.0,2016,1,0.16666666666666666,1,
Golaghat,AIUDF,147225.0,2016,1,0.2,1,
Golaghat,BJP,147225.0,2016,1,0.2,1,
Golaghat,INC,147225.0,2016,1,0.2,1,
Golaghat,IND,147225.0,2016,1,0.2,1,
Golaghat,NOTA,147225.0,2016,1,0.2,1,
Golakganj,AIUDF,161555.0,2016,1,0.2,1,
Golakganj,BJP,161555.0,2016,1,0.2,1,
Golakganj,INC,161555.0,2016,1,0.2,1,
Golakganj,IND,161555.0,2016,1,0.2,1,
Golakganj,NOTA,161555.0,2016,1,0.2,1,
Gossaigaon,AIUDF,142540.0,2016,1,0.125,1,
Gossaigaon,BOPF,142540.0,2016,1,0.125,1,
Gossaigaon,INC,142540.0,2016,1,0.125,1,
Gossaigaon,IND,142540.0,2016,1,0.125,1,
Gossaigaon,IND,142540.0,2016,1,0.125,1,0.0
Gossaigaon,IND,142540.0,2016,1,0.125,1,0.0
Gossaigaon,NOTA,142540.0,2016,1,0.125,1,
Gossaigaon,RPI(A),142540.0,2016,1,0.125,1,
HAFLONG,BJP,67797.0,2021,1,0.5672534680968557,1,
HAFLONG,BTP,826.0,2021,0,0.006911092889773925,4,
HAFLONG,INC,49199.0,2021,0,0.41164510784986363,2,
HAFLONG,JD(U),723.0,2021,0,0.006049298013688315,5,
HAFLONG,NOTA,973.0,2021,0,0.008141033149818438,3,
HAILAKANDI,AITC,389.0,2021,0,0.003019342419820547,8,
HAILAKANDI,AIUDF,71057.0,2021,1,0.5515306280853177,1,
HAILAKANDI,BGANP,226.0,2021,0,0.0017541680896643796,9,
HAILAKANDI,BJP,47303.0,2021,0,0.3671566953336024,2,
HAILAKANDI,IND,6583.0,2021,0,0.05109596696575491,3,
HAILAKANDI,IND,620.0,2021,0,0.004812319538017324,5,-0.04628364742773759
HAILAKANDI,IND,543.0,2021,0,0.004214660498618399,6,-0.0005976590393989255
HAILAKANDI,IND,489.0,2021,0,0.0037955229904685027,7,-0.00041913750814989584
HAILAKANDI,IND,138.0,2021,0,0.0010711291874941787,10,-0.002724393802974324
HAILAKANDI,IND,126.0,2021,0,0.000977987519016424,12,-9.314166847775463e-05
HAILAKANDI,IND,84.0,2021,0,0.0006519916793442826,13,-0.0003259958396721414
HAILAKANDI,IND,84.0,2021,0,0.0006519916793442826,13,0.0
HAILAKANDI,NOTA,1063.0,2021,0,0.008250799465987767,4,
HAILAKANDI,SUCI,131.0,2021,0,0.0010167965475488218,11,
HAJO,AIMF,1338.0,2021,0,0.00882207496785679,4,
HAJO,ASMJTYP,51797.0,2021,0,0.341522434312465,2,
HAJO,BJP,66165.0,2021,1,0.43625754129166255,1,
HAJO,INC,28504.0,2021,0,0.18794052681897602,3,
HAJO,IND,719.0,2021,0,0.004740711436389411,6,
HAJO,IND,700.0,2021,0,0.004615435334454225,7,-0.00012527610193518567
HAJO,IND,687.0,2021,0,0.00452972010681436,8,-8.571522763986452e-05
HAJO,IND,655.0,2021,0,0.00431872877723931,9,-0.0002109913295750502
HAJO,NOTA,1100.0,2021,0,0.007252826954142353,5,
HOJAI,BJP,125790.0,2021,1,0.5663767019667171,1,
HOJAI,INC,92008.0,2021,0,0.41427130610186585,2,
HOJAI,IND,727.0,2021,0,0.0032733592680642605,5,
HOJAI,IND,710.0,2021,0,0.0031968157913694977,6,-7.654347669476275e-05
HOJAI,LRAP,1137.0,2021,0,0.00511940782364383,4,
HOJAI,NOTA,1724.0,2021,0,0.007762409048339457,3,
HOWRAGHAT,ASDC,5098.0,2021,0,0.049056022786320506,4,
HOWRAGHAT,BJP,57927.0,2021,1,0.5574084409460942,1,
HOWRAGHAT,CPI(ML)(L),1833.0,2021,0,0.01763822867150363,5,
HOWRAGHAT,INC,26244.0,2021,0,0.25253555551278845,2,
HOWRAGHAT,IND,8990.0,2021,0,0.08650718808337023,3,
HOWRAGHAT,IND,718.0,2021,0,0.006909027924789746,8,-0.07959816015858048
HOWRAGHAT,JD(U),639.0,2021,0,0.006148842401031543,9,
HOWRAGHAT,NOTA,1355.0,2021,0,0.01303862512268817,6,
HOWRAGHAT,NPEP,1118.0,2021,0,0.01075806855141356,7,
Haflong ,AIUDF,102495.0,2016,1,0.2,1,
Haflong ,BJP,102495.0,2016,1,0.2,1,
Haflong ,INC,102495.0,2016,1,0.2,1,
Haflong ,IND,102495.0,2016,1,0.2,1,
Haflong ,NOTA,102495.0,2016,1,0.2,1,
Hailakandi,AIUDF,112993.0,2016,1,0.041666666666666664,1,
Hailakandi,BJP,112993.0,2016,1,0.041666666666666664,1,
Hailakandi,INC,112993.0,2016,1,0.041666666666666664,1,
Hailakandi,IND,112993.0,2016,1,0.041666666666666664,1,
Hailakandi,IND,112993.0,2016,1,0.041666666666666664,1,0.0
Hailakandi,IND,112993.0,2016,1,0.041666666666666664,1,0.0
Hailakandi,IND,112993.0,2016,1,0.041666666666666664,1,0.0
Hailakandi,IND,112993.0,2016,1,0.041666666666666664,1,0.0
Hailakandi,IND,112993.0,2016,1,0.041666666666666664,1,0.0
Hailakandi,IND,112993.0,2016,1,0.041666666666666664,1,0.0
Hailakandi,IND,112993.0,2016,1,0.041666666666666664,1,0.0
Hailakandi,IND,112993.0,2016,1,0.041666666666666664,1,0.0
Hailakandi,IND,112993.0,2016,1,0.041666666666666664,1,0.0
Hailakandi,IND,112993.0,2016,1,0.041666666666666664,1,0.0
Hailakandi,IND,112993.0,2016,1,0.041666666666666664,1,0.0
Hailakandi,IND,112993.0,2016,1,0.041666666666666664,1,0.0
Hailakandi,IND,112993.0,2016,1,0.041666666666666664,1,0.0
Hailakandi,IND,112993.0,2016,1,0.041666666666666664,1,0.0
Hailakandi,IND,112993.0,2016,1,0.041666666666666664,1,0.0
Hailakandi,IND,112993.0,2016,1,0.041666666666666664,1,0.0
Hailakandi,NCP,112993.0,2016,1,0.041666666666666664,1,
Hailakandi,NOTA,112993.0,2016,1,0.041666666666666664,1,
Hailakandi,SP,112993.0,2016,1,0.041666666666666664,1,
Hailakandi,SUCI,112993.0,2016,1,0.041666666666666664,1,
Hajo,AGP,135168.0,2016,1,0.058823529411764705,1,
Hajo,AITC,135168.0,2016,1,0.058823529411764705,1,
Hajo,AIUDF,135168.0,2016,1,0.058823529411764705,1,
Hajo,BJP,135168.0,2016,1,0.058823529411764705,1,
Hajo,INC,135168.0,2016,1,0.058823529411764705,1,
Hajo,IND,135168.0,2016,1,0.058823529411764705,1,
Hajo,IND,135168.0,2016,1,0.058823529411764705,1,0.0
Hajo,IND,135168.0,2016,1,0.058823529411764705,1,0.0
Hajo,IND,135168.0,2016,1,0.058823529411764705,1,0.0
Hajo,IND,135168.0,2016,1,0.058823529411764705,1,0.0
Hajo,IND,135168.0,2016,1,0.058823529411764705,1,0.0
Hajo,LDP,135168.0,2016,1,0.058823529411764705,1,
Hajo,NOTA,135168.0,2016,1,0.058823529411764705,1,
Hajo,NPEP,135168.0,2016,1,0.058823529411764705,1,
Hajo,RPP,135168.0,2016,1,0.058823529411764705,1,
Hajo,RSSC,135168.0,2016,1,0.058823529411764705,1,
Hajo,SP,135168.0,2016,1,0.058823529411764705,1,
Hojai,AIUDF,194147.0,2016,1,0.16666666666666666,1,
Hojai,BJP,194147.0,2016,1,0.16666666666666666,1,
Hojai,INC,194147.0,2016,1,0.16666666666666666,1,
Hojai,IND,194147.0,2016,1,0.16666666666666666,1,
Hojai,IND,194147.0,2016,1,0.16666666666666666,1,0.0
Hojai,NOTA,194147.0,2016,1,0.16666666666666666,1,
Howraghat,BJP,98170.0,2016,1,0.25,1,
Howraghat,INC,98170.0,2016,1,0.25,1,
Howraghat,IND,98170.0,2016,1,0.25,1,
Howraghat,NOTA,98170.0,2016,1,0.25,1,
JAGIROAD,ASMJTYP,12815.0,2021,0,0.06433394412510354,3,
JAGIROAD,BGANP,903.0,2021,0,0.004533246316423605,5,
JAGIROAD,BJP,106643.0,2021,1,0.5353698637013982,1,
JAGIROAD,INC,77239.0,2021,0,0.38775571675995885,2,
JAGIROAD,NOTA,1595.0,2021,0,0.008007229097115891,4,
JALESWAR,AITC,1847.0,2021,0,0.01232952611095906,4,
JALESWAR,AIUDF,54046.0,2021,0,0.360780491712449,2,
JALESWAR,ASMJTYP,915.0,2021,0,0.00610802186872092,6,
JALESWAR,BJP,14053.0,2021,0,0.0938098702963225,3,
JALESWAR,INC,76026.0,2021,1,0.5075065252364772,1,
JALESWAR,IND,754.0,2021,0,0.00503327703717549,7,
JALESWAR,IND,626.0,2021,0,0.004178821518928192,8,-0.000854455518247298
JALESWAR,NOTA,970.0,2021,0,0.006475170724217806,5,
JALESWAR,SUCI,566.0,2021,0,0.003778295494749771,9,
JALUKBARI,BJP,130762.0,2021,1,0.7738907597341492,1,
JALUKBARI,INC,28851.0,2021,0,0.1707493179141489,2,
JALUKBARI,IND,4838.0,2021,0,0.028632809956973846,3,
JALUKBARI,IND,1218.0,2021,0,0.007208508170234424,5,-0.021424301786739423
JALUKBARI,IND,1141.0,2021,0,0.006752797883610409,6,-0.0004557102866240151
JALUKBARI,NOTA,2157.0,2021,0,0.012765806340883132,4,
JAMUNAMUKH,AGP,18342.0,2021,0,0.09799019136455428,2,
JAMUNAMUKH,AITC,1410.0,2021,0,0.007532775587396224,8,
JAMUNAMUKH,AIUDF,136902.0,2021,1,0.7313844279898708,1,
JAMUNAMUKH,ASMJTYP,3292.0,2021,0,0.017587161158658417,5,
JAMUNAMUKH,IND,18028.0,2021,0,0.09631267963799937,3,
JAMUNAMUKH,IND,3370.0,2021,0,0.01800386789328034,4,-0.07830881174471904
JAMUNAMUKH,IND,1657.0,2021,0,0.008852346913698966,6,-0.009151520979581372
JAMUNAMUKH,IND,596.0,2021,0,0.0031840668440341487,9,-0.005668280069664817
JAMUNAMUKH,IND,510.0,2021,0,0.002724620957143315,10,-0.0004594458868908335
JAMUNAMUKH,IND,383.0,2021,0,0.0020461369148742936,11,-0.0006784840422690216
JAMUNAMUKH,IND,373.0,2021,0,0.00199271297453815,12,-5.342394033614351e-05
JAMUNAMUKH,IND,289.0,2021,0,0.0015439518757145452,13,-0.0004487610988236049
JAMUNAMUKH,IND,217.0,2021,0,0.0011592995052943124,15,-0.00038465237042023277
JAMUNAMUKH,JD(U),238.0,2021,0,0.0012714897800002137,14,
JAMUNAMUKH,NOTA,1575.0,2021,0,0.008414270602942591,7,
JANIA,AITC,1212.0,2021,0,0.006565013677111827,6,
JANIA,AIUDF,156183.0,2021,1,0.8459930124854427,1,
JANIA,ASMJTYP,784.0,2021,0,0.0042466755139073204,8,
JANIA,BJP,11408.0,2021,0,0.061793462069712646,2,
JANIA,IND,8334.0,2021,0,0.04514259404707093,3,
JANIA,IND,1838.0,2021,0,0.009955854074695989,4,-0.03518673997237494
JANIA,IND,1744.0,2021,0,0.009446686347263223,5,-0.0005091677274327664
JANIA,IND,688.0,2021,0,0.0037266744305717303,9,-0.005720011916691492
JANIA,IND,573.0,2021,0,0.0031037564661593043,10,-0.000622917964412426
JANIA,JD(U),165.0,2021,0,0.0008937518619830458,13,
JANIA,NOTA,890.0,2021,0,0.004820843376757035,7,
JANIA,NRCONG,308.0,2021,0,0.0016683368090350187,12,
JANIA,TNRMPI,488.0,2021,0,0.002643338840289251,11,
JONAI,ASMJTYP,7726.0,2021,0,0.031514370324443826,3,
JONAI,BJP,168411.0,2021,1,0.6869488248394913,1,
JONAI,INC,57424.0,2021,0,0.23423261733249578,2,
JONAI,IND,6404.0,2021,0,0.026121929531159497,4,
JONAI,IND,1511.0,2021,0,0.006163372192626796,6,-0.0199585573385327
JONAI,JD(U),1006.0,2021,0,0.004103476125600633,7,
JONAI,NOTA,2676.0,2021,0,0.0109154096541822,5,
JORHAT,ASMJTYP,6925.0,2021,0,0.049501057928747066,3,
JORHAT,BJP,68321.0,2021,1,0.48836993194944817,1,
JORHAT,INC,61833.0,2021,0,0.44199262309143933,2,
JORHAT,IND,1100.0,2021,0,0.007862983930920112,5,
JORHAT,NOTA,1717.0,2021,0,0.012273403099445301,4,
Jagiroad,AITC,171965.0,2016,1,0.125,1,
Jagiroad,AIUDF,171965.0,2016,1,0.125,1,
Jagiroad,BGANP,171965.0,2016,1,0.125,1,
Jagiroad,BJP,171965.0,2016,1,0.125,1,
Jagiroad,INC,171965.0,2016,1,0.125,1,
Jagiroad,IND,171965.0,2016,1,0.125,1,
Jagiroad,LDP,171965.0,2016,1,0.125,1,
Jagiroad,NOTA,171965.0,2016,1,0.125,1,
Jaleswar,AIUDF,128312.0,2016,1,0.1111111111111111,1,
Jaleswar,BHARP,128312.0,2016,1,0.1111111111111111,1,
Jaleswar,BJP,128312.0,2016,1,0.1111111111111111,1,
Jaleswar,INC,128312.0,2016,1,0.1111111111111111,1,
Jaleswar,IND,128312.0,2016,1,0.1111111111111111,1,
Jaleswar,IND,128312.0,2016,1,0.1111111111111111,1,0.0
Jaleswar,IND,128312.0,2016,1,0.1111111111111111,1,0.0
Jaleswar,NOTA,128312.0,2016,1,0.1111111111111111,1,
Jaleswar,SUCI,128312.0,2016,1,0.1111111111111111,1,
Jalukbari,AITC,154506.0,2016,1,0.09090909090909091,1,
Jalukbari,BGANP,154506.0,2016,1,0.09090909090909091,1,
Jalukbari,BHARP,154506.0,2016,1,0.09090909090909091,1,
Jalukbari,BJP,154506.0,2016,1,0.09090909090909091,1,
Jalukbari,INC,154506.0,2016,1,0.09090909090909091,1,
Jalukbari,IND,154506.0,2016,1,0.09090909090909091,1,
Jalukbari,IND,154506.0,2016,1,0.09090909090909091,1,0.0
Jalukbari,NOTA,154506.0,2016,1,0.09090909090909091,1,
Jalukbari,RAJPA,154506.0,2016,1,0.09090909090909091,1,
Jalukbari,RPI(A),154506.0,2016,1,0.09090909090909091,1,
Jalukbari,RPP,154506.0,2016,1,0.09090909090909091,1,
Jamunamukh,AGP,154087.0,2016,1,0.06666666666666667,1,
Jamunamukh,AIUDF,154087.0,2016,1,0.06666666666666667,1,
Jamunamukh,INC,154087.0,2016,1,0.06666666666666667,1,
Jamunamukh,IND,154087.0,2016,1,0.06666666666666667,1,
Jamunamukh,IND,154087.0,2016,1,0.06666666666666667,1,0.0
Jamunamukh,IND,154087.0,2016,1,0.06666666666666667,1,0.0
Jamunamukh,IND,154087.0,2016,1,0.06666666666666667,1,0.0
Jamunamukh,IND,154087.0,2016,1,0.06666666666666667,1,0.0
Jamunamukh,IND,154087.0,2016,1,0.06666666666666667,1,0.0
Jamunamukh,IND,154087.0,2016,1,0.06666666666666667,1,0.0
Jamunamukh,IND,154087.0,2016,1,0.06666666666666667,1,0.0
Jamunamukh,IND,154087.0,2016,1,0.06666666666666667,1,0.0
Jamunamukh,JMBP,154087.0,2016,1,0.06666666666666667,1,
Jamunamukh,JNCP,154087.0,2016,1,0.06666666666666667,1,
Jamunamukh,NOTA,154087.0,2016,1,0.06666666666666667,1,
Jania,AIUDF,154131.0,2016,1,0.14285714285714285,1,
Jania,BJP,154131.0,2016,1,0.14285714285714285,1,
Jania,CPM,154131.0,2016,1,0.14285714285714285,1,
Jania,INC,154131.0,2016,1,0.14285714285714285,1,
Jania,NOTA,154131.0,2016,1,0.14285714285714285,1,
Jania,RAJPA,154131.0,2016,1,0.14285714285714285,1,
Jania,RSSC,154131.0,2016,1,0.14285714285714285,1,
Jonai,BJP,206216.0,2016,1,0.1,1,
Jonai,INC,206216.0,2016,1,0.1,1,
Jonai,IND,206216.0,2016,1,0.1,1,
Jonai,IND,206216.0,2016,1,0.1,1,0.0
Jonai,IND,206216.0,2016,1,0.1,1,0.0
Jonai,IND,206216.0,2016,1,0.1,1,0.0
Jonai,IND,206216.0,2016,1,0.1,1,0.0
Jonai,IND,206216.0,2016,1,0.1,1,0.0
Jonai,IND,206216.0,2016,1,0.1,1,0.0
Jonai,NOTA,206216.0,2016,1,0.1,1,
Jorhat,AIUDF,130809.0,2016,1,0.125,1,
Jorhat,BJP,130809.0,2016,1,0.125,1,
Jorhat,CPM,130809.0,2016,1,0.125,1,
Jorhat,INC,130809.0,2016,1,0.125,1,
Jorhat,IND,130809.0,2016,1,0.125,1,
Jorhat,IND,130809.0,2016,1,0.125,1,0.0
Jorhat,LDP,130809.0,2016,1,0.125,1,
Jorhat,NOTA,130809.0,2016,1,0.125,1,
KALAIGAON,ASMJTYP,2908.0,2021,0,0.019630344678610485,4,
KALAIGAON,BGANP,686.0,2021,0,0.004630817210978952,13,
KALAIGAON,BJP,53713.0,2021,0,0.3625875872497266,2,
KALAIGAON,BOPF,60815.0,2021,1,0.41052937126193145,1,
KALAIGAON,IND,2549.0,2021,0,0.01720692867461421,5,
KALAIGAON,IND,2385.0,2021,0,0.016099852839919535,6,-0.001107075834694677
KALAIGAON,IND,2081.0,2021,0,0.014047712268290378,7,-0.0020521405716291564
KALAIGAON,IND,972.0,2021,0,0.006561449459287961,10,-0.007486262809002417
KALAIGAON,IND,837.0,2021,0,0.005650137034386856,11,-0.0009113124249011057
KALAIGAON,IND,837.0,2021,0,0.005650137034386856,11,0.0
KALAIGAON,JD(U),488.0,2021,0,0.0032942256544573304,14,
KALAIGAON,NOTA,1324.0,2021,0,0.00893761222643751,8,
KALAIGAON,SUCI,427.0,2021,0,0.002882447447650164,15,
KALAIGAON,UPPL,16871.0,2021,0,0.11388705126301152,3,
KALAIGAON,VPI,1245.0,2021,0,0.008404325696310198,9,
KALIABOR,AGP,73677.0,2021,1,0.5906161319801837,1,
KALIABOR,ASMJTYP,2627.0,2021,0,0.021058791464255367,3,
KALIABOR,INC,44957.0,2021,0,0.36038830904397734,2,
KALIABOR,IND,1676.0,2021,0,0.013435300530678339,5,
KALIABOR,NOTA,1809.0,2021,0,0.0145014669809052,4,
KAMALPUR,BJP,81083.0,2021,1,0.5393452000851426,1,
KAMALPUR,INC,62969.0,2021,0,0.41885509791400594,2,
KAMALPUR,IND,3508.0,2021,0,0.02333439761600681,3,
KAMALPUR,NOTA,1605.0,2021,0,0.010676085568326948,4,
KAMALPUR,SUCI,1171.0,2021,0,0.007789218816517667,5,
KARIMGANJ NORTH,AIFB,858.0,2021,0,0.00584687723602167,5,
KARIMGANJ NORTH,BJP,52674.0,2021,0,0.35894919758765204,2,
KARIMGANJ NORTH,INC,60998.0,2021,1,0.41567344713618865,1,
KARIMGANJ NORTH,IND,28044.0,2021,0,0.19110702238577124,3,
KARIMGANJ NORTH,IND,578.0,2021,0,0.003938805410746533,6,-0.1871682169750247
KARIMGANJ NORTH,IND,475.0,2021,0,0.003236907560734608,7,-0.0007018978500119254
KARIMGANJ NORTH,IND,467.0,2021,0,0.0031823912228696035,8,-5.4516337865004316e-05
KARIMGANJ NORTH,IND,434.0,2021,0,0.0029575113291764625,9,-0.00022487989369314107
KARIMGANJ NORTH,IND,128.0,2021,0,0.0008722614058400627,12,-0.0020852499233364
KARIMGANJ NORTH,IND,121.0,2021,0,0.0008245596102081842,13,-4.770179563187845e-05
KARIMGANJ NORTH,IND,115.0,2021,0,0.0007836723568094313,14,-4.088725339875291e-05
KARIMGANJ NORTH,IND,102.0,2021,0,0.0006950833077787999,15,-8.858904903063136e-05
KARIMGANJ NORTH,NOTA,1180.0,2021,0,0.008041159835088078,4,
KARIMGANJ NORTH,RUC,314.0,2021,0,0.002139766261201404,10,
KARIMGANJ NORTH,SP,92.0,2021,0,0.0006269378854475451,16,
KARIMGANJ NORTH,SUCI,165.0,2021,0,0.0011243994684657058,11,
KARIMGANJ SOUTH,AGP,56422.0,2021,0,0.3754458344423742,2,
